source,listing_id,title,location,property_type,bedrooms,bathrooms,size_sqft,price_kes,amenities,listing_url,scrape_date
PropertyPro,X0595,5BR House in Kasarani,Kasarani,House,5,5,3390,14190220,gym|parking|playground|security,https://example.com/property/595,2026-02-05
PropertyPro,Y0596,4BR Townhouse in Kilimani,Kilimani,Townhouse,4,4,1862,25903139,,https://example.com/property/596,2026-01-23
PropertyPro,Z0597,2BR Apartment in Kilimani,Kilimani,Apartment,2,2,807,33691616,garden|generator|furnished|playground,https://example.com/property/597,2026-01-20
BuyRentKenya,A0598,4BR Townhouse in Lavington,Lavington,Townhouse,4,4,2217,64898414,gym|cctv|generator,https://example.com/property/598,2026-02-07
DiamondTrust,B0599,2BR Apartment in Ongata Rongai,Ongata Rongai,Apartment,2,1,925,11630197,lift|pool|playground|balcony|cctv,https://example.com/property/599,2026-01-31
BuyRentKenya,C0600,2BR Bungalow in Upper Hill,Upper Hill,Bungalow,2,2,1485,75659130,lift|generator|water|balcony|parking,https://example.com/property/600,2026-01-28
DiamondTrust,D0601,3BR Villa in Runda,Runda,Villa,3,3,2228,138099643,,https://example.com/property/601,2026-02-03
BuyRentKenya,E0602,1BR Apartment in Upper Hill,Upper Hill,Apartment,1,1,602,45216707,balcony|water|playground,https://example.com/property/602,2026-02-18
BuyRentKenya,F0603,3BR Apartment in Langata,Langata,Apartment,3,3,1410,20891665,cctv|garden|water|furnished,https://example.com/property/603,2026-02-11
BuyRentKenya,G0604,2BR Townhouse in Donholm,Donholm,Townhouse,2,1,1194,5829383,cctv|generator|balcony|security|playground,https://example.com/property/604,2026-02-05
BuyRentKenya,H0605,4BR Townhouse in Syokimau,Syokimau,Townhouse,4,3,2411,13756737,,https://example.com/property/605,2026-02-04
BuyRentKenya,I0606,2BR Bungalow in Donholm,Donholm,Bungalow,2,1,1302,10425157,,https://example.com/property/606,2026-01-24
BuyRentKenya,J0607,4BR Bungalow in Embakasi,Embakasi,Bungalow,4,4,3530,5008030,,https://example.com/property/607,2026-01-25
DiamondTrust,K0608,3BR Villa in Kileleshwa,Kileleshwa,Villa,3,2,2798,36672806,water|gym|cctv|garden|lift,https://example.com/property/608,2026-01-20
PropertyPro,L0609,4BR Townhouse in Upper Hill,Upper Hill,Townhouse,4,4,2131,116792454,,https://example.com/property/609,2026-02-13
PropertyPro,M0610,3BR House in Komarock,Komarock,House,3,2,2174,16450298,pool|playground|generator|security,https://example.com/property/610,2026-01-31
DiamondTrust,N0611,2BR Villa in Ongata Rongai,Ongata Rongai,Villa,2,1,1022,10182067,internet|gym,https://example.com/property/611,2026-02-11
BuyRentKenya,O0612,2BR Apartment in Westlands,Westlands,Apartment,2,2,742,48524535,cctv|furnished|garden,https://example.com/property/612,2026-01-27
DiamondTrust,P0613,4BR Apartment in Buruburu,Buruburu,Apartment,4,3,1388,18598090,furnished|security|gym,https://example.com/property/613,2026-01-29
DiamondTrust,Q0614,2BR Apartment in Embakasi,Embakasi,Apartment,2,1,968,3839271,pool|internet,https://example.com/property/614,2026-01-27
PropertyPro,R0615,2BR House in Karen,Karen,House,2,1,1334,104817526,cctv|balcony,https://example.com/property/615,2026-02-16
DiamondTrust,S0616,4BR Bungalow in Lavington,Lavington,Bungalow,4,3,2820,36818022,,https://example.com/property/616,2026-01-20
PropertyPro,T0617,3BR Apartment in Ongata Rongai,Ongata Rongai,Apartment,3,2,1119,5913067,internet|lift|security,https://example.com/property/617,2026-02-03
BuyRentKenya,U0618,1BR Bungalow in Kileleshwa,Kileleshwa,Bungalow,1,2,914,21353827,garden|generator|cctv|playground,https://example.com/property/618,2026-02-16
BuyRentKenya,V0619,3BR Bungalow in Kitengela,Kitengela,Bungalow,3,3,1733,5875610,,https://example.com/property/619,2026-02-19
PropertyPro,W0620,2BR Villa in Buruburu,Buruburu,Villa,2,2,904,8017465,internet|balcony|security|parking,https://example.com/property/620,2026-01-30
BuyRentKenya,X0621,3BR Apartment in Lavington,Lavington,Apartment,3,3,1194,65609832,internet|parking|generator|garden|security,https://example.com/property/621,2026-01-30
PropertyPro,Y0622,2BR Villa in Ongata Rongai,Ongata Rongai,Villa,2,2,1205,16670490,,https://example.com/property/622,2026-02-06
BuyRentKenya,Z0623,3BR Bungalow in Embakasi,Embakasi,Bungalow,3,2,2109,7481363,furnished|garden|gym|pool,https://example.com/property/623,2026-01-21
DiamondTrust,A0624,2BR House in Kasarani,Kasarani,House,2,2,1270,7448235,lift|pool|internet,https://example.com/property/624,2026-01-26
BuyRentKenya,B0625,3BR Apartment in Kileleshwa,Kileleshwa,Apartment,3,3,1044,40084218,garden|water,https://example.com/property/625,2026-02-12
DiamondTrust,C0626,3BR Bungalow in Ongata Rongai,Ongata Rongai,Bungalow,3,3,1959,13561211,internet|playground,https://example.com/property/626,2026-01-29
BuyRentKenya,D0627,2BR Apartment in Parklands,Parklands,Apartment,2,1,818,15898664,,https://example.com/property/627,2026-02-16
PropertyPro,E0628,3BR Villa in Lavington,Lavington,Villa,3,2,2271,46841909,parking|garden|cctv|pool,https://example.com/property/628,2026-02-19
DiamondTrust,F0629,4BR Apartment in Syokimau,Syokimau,Apartment,4,3,1733,13503543,,https://example.com/property/629,2026-02-11
PropertyPro,G0630,4BR House in Syokimau,Syokimau,House,4,4,3035,21178573,lift|parking|security,https://example.com/property/630,2026-02-16
BuyRentKenya,H0631,3BR Townhouse in Komarock,Komarock,Townhouse,3,2,1872,5821736,,https://example.com/property/631,2026-02-16
BuyRentKenya,I0632,3BR Townhouse in Komarock,Komarock,Townhouse,3,2,1334,15265858,security|internet|garden|playground,https://example.com/property/632,2026-02-15
PropertyPro,J0633,3BR House in Kitengela,Kitengela,House,3,3,2195,16849515,furnished|pool|generator,https://example.com/property/633,2026-02-19
BuyRentKenya,K0634,4BR Townhouse in Kilimani,Kilimani,Townhouse,4,4,1819,32457466,,https://example.com/property/634,2026-02-19
BuyRentKenya,L0635,2BR Villa in Kilimani,Kilimani,Villa,2,2,1108,24958876,,https://example.com/property/635,2026-02-07
PropertyPro,M0636,3BR Apartment in Thika Road,Thika Road,Apartment,3,2,1227,6765441,water|garden|playground,https://example.com/property/636,2026-02-18
BuyRentKenya,N0637,1BR Villa in Kilimani,Kilimani,Villa,1,2,936,28853881,,https://example.com/property/637,2026-02-05
DiamondTrust,O0638,4BR Bungalow in Parklands,Parklands,Bungalow,4,4,3412,17362532,,https://example.com/property/638,2026-01-24
BuyRentKenya,P0639,2BR Villa in Runda,Runda,Villa,2,1,1076,39283447,lift|water|playground|gym|pool,https://example.com/property/639,2026-01-26
DiamondTrust,Q0640,4BR Townhouse in Komarock,Komarock,Townhouse,4,4,2055,6721324,gym|balcony|internet|security,https://example.com/property/640,2026-01-24
BuyRentKenya,R0641,3BR House in Kitengela,Kitengela,House,3,3,1786,8951435,garden|generator|water|internet|pool,https://example.com/property/641,2026-02-14
DiamondTrust,S0642,4BR Villa in Komarock,Komarock,Villa,4,4,4370,19518975,internet|parking|playground|water,https://example.com/property/642,2026-02-03
DiamondTrust,T0643,3BR Apartment in Lavington,Lavington,Apartment,3,2,1216,67580114,garden|pool|lift|balcony,https://example.com/property/643,2026-01-21
BuyRentKenya,U0644,3BR Villa in Ngong,Ngong,Villa,3,2,3218,27027555,playground|internet|security|water,https://example.com/property/644,2026-02-14
BuyRentKenya,V0645,3BR Apartment in Parklands,Parklands,Apartment,3,3,1431,30354462,gym|furnished|garden|playground|water,https://example.com/property/645,2026-01-20
BuyRentKenya,W0646,5BR Bungalow in Embakasi,Embakasi,Bungalow,5,4,1205,15505291,internet|security,https://example.com/property/646,2026-02-04
DiamondTrust,X0647,1BR Villa in Upper Hill,Upper Hill,Villa,1,1,1065,43409690,garden|generator|cctv|balcony|playground,https://example.com/property/647,2026-02-13
BuyRentKenya,Y0648,2BR Townhouse in Embakasi,Embakasi,Townhouse,2,1,1011,4854458,,https://example.com/property/648,2026-02-11
BuyRentKenya,Z0649,3BR Apartment in Ngong,Ngong,Apartment,3,3,1205,16268922,,https://example.com/property/649,2026-02-14
PropertyPro,A0650,2BR Villa in Kasarani,Kasarani,Villa,2,2,1237,3500000,lift|parking,https://example.com/property/650,2026-02-10
PropertyPro,B0651,3BR Bungalow in Kitengela,Kitengela,Bungalow,3,3,2508,5468136,,https://example.com/property/651,2026-01-24
DiamondTrust,C0652,5BR Apartment in Syokimau,Syokimau,Apartment,5,5,936,27000000,lift|parking,https://example.com/property/652,2026-02-08
BuyRentKenya,D0653,1BR Villa in Komarock,Komarock,Villa,1,2,1087,6493882,water|playground|gym,https://example.com/property/653,2026-01-20
BuyRentKenya,E0654,3BR House in Kitengela,Kitengela,House,3,2,1550,8432641,internet|playground|pool,https://example.com/property/654,2026-02-05
BuyRentKenya,F0655,4BR Townhouse in Kitengela,Kitengela,Townhouse,4,4,2325,5783508,water|internet|generator,https://example.com/property/655,2026-01-24
BuyRentKenya,G0656,2BR Bungalow in Karen,Karen,Bungalow,2,2,1506,47762474,generator|garden|parking|cctv,https://example.com/property/656,2026-01-22
BuyRentKenya,H0657,4BR Apartment in Donholm,Donholm,Apartment,4,4,1776,12558407,playground|parking|pool,https://example.com/property/657,2026-02-04
BuyRentKenya,I0658,4BR Apartment in Parklands,Parklands,Apartment,4,3,1377,40542175,generator|gym|playground|cctv|internet,https://example.com/property/658,2026-01-31
PropertyPro,J0659,4BR Bungalow in Lavington,Lavington,Bungalow,4,4,3638,71397898,cctv|balcony|pool|security,https://example.com/property/659,2026-02-10
BuyRentKenya,K0660,4BR House in Langata,Langata,House,4,4,3132,36091839,lift|playground|generator,https://example.com/property/660,2026-01-20
PropertyPro,L0661,2BR Apartment in Kileleshwa,Kileleshwa,Apartment,2,1,839,42043051,balcony|parking|water|furnished|internet,https://example.com/property/661,2026-02-12
PropertyPro,M0662,3BR Villa in Donholm,Donholm,Villa,3,3,2615,13536628,parking|playground|lift,https://example.com/property/662,2026-01-25
PropertyPro,N0663,2BR Apartment in Donholm,Donholm,Apartment,2,1,904,11534722,water|security|pool|gym|parking,https://example.com/property/663,2026-01-25
PropertyPro,O0664,3BR Apartment in Upper Hill,Upper Hill,Apartment,3,3,1410,47686222,gym|balcony,https://example.com/property/664,2026-02-07
PropertyPro,P0665,4BR House in Parklands,Parklands,House,4,3,2389,32242593,water|gym|furnished|playground,https://example.com/property/665,2026-02-05
PropertyPro,Q0666,3BR House in Westlands,Westlands,House,3,3,1991,58858224,generator|gym|playground|pool|furnished,https://example.com/property/666,2026-02-14
BuyRentKenya,R0667,3BR Bungalow in Karen,Karen,Bungalow,3,2,1851,72231527,cctv|generator,https://example.com/property/667,2026-02-10
PropertyPro,S0668,2BR Townhouse in Lavington,Lavington,Townhouse,2,2,861,47330426,,https://example.com/property/668,2026-02-06
BuyRentKenya,T0669,2BR House in Runda,Runda,House,2,2,1173,77553533,,https://example.com/property/669,2026-02-15
BuyRentKenya,U0670,2BR Townhouse in Ngong,Ngong,Townhouse,2,2,1194,12163501,,https://example.com/property/670,2026-02-07
DiamondTrust,V0671,3BR Villa in Westlands,Westlands,Villa,3,2,2389,75361727,furnished|generator,https://example.com/property/671,2026-02-13
BuyRentKenya,W0672,2BR House in Kasarani,Kasarani,House,2,2,1065,3500000,balcony|cctv|lift|pool,https://example.com/property/672,2026-01-23
DiamondTrust,X0673,3BR House in Runda,Runda,House,3,2,1657,154502834,,https://example.com/property/673,2026-02-05
PropertyPro,Y0674,3BR House in Karen,Karen,House,3,2,2034,92084267,,https://example.com/property/674,2026-01-25
PropertyPro,Z0675,4BR Bungalow in Kasarani,Kasarani,Bungalow,4,4,3509,19725828,,https://example.com/property/675,2026-02-05
DiamondTrust,A0676,3BR House in Ngong,Ngong,House,3,2,1980,13141218,lift|gym|water,https://example.com/property/676,2026-01-29
PropertyPro,B0677,2BR Villa in Buruburu,Buruburu,Villa,2,1,1216,12409797,,https://example.com/property/677,2026-02-06
PropertyPro,C0678,1BR Apartment in Kilimani,Kilimani,Apartment,1,1,548,18926197,parking|gym,https://example.com/property/678,2026-01-28
BuyRentKenya,D0679,2BR Townhouse in Ngong,Ngong,Townhouse,2,1,1033,18344167,,https://example.com/property/679,2026-01-24
DiamondTrust,E0680,2BR Townhouse in Parklands,Parklands,Townhouse,2,1,1216,11640072,cctv|internet|furnished|gym|parking,https://example.com/property/680,2026-02-05
DiamondTrust,F0681,1BR Apartment in Buruburu,Buruburu,Apartment,1,2,495,8508075,,https://example.com/property/681,2026-02-05
PropertyPro,G0682,2BR Bungalow in Kitengela,Kitengela,Bungalow,2,2,1506,6993759,garden|playground|furnished|parking,https://example.com/property/682,2026-02-06
BuyRentKenya,H0683,1BR House in Donholm,Donholm,House,1,1,904,5850775,,https://example.com/property/683,2026-01-20
BuyRentKenya,I0684,1BR House in Kilimani,Kilimani,House,1,1,979,16563715,playground|generator|lift|security,https://example.com/property/684,2026-01-26
DiamondTrust,J0685,2BR House in Kasarani,Kasarani,House,2,1,1140,9032476,gym|security|generator,https://example.com/property/685,2026-01-30
PropertyPro,K0686,4BR Townhouse in Embakasi,Embakasi,Townhouse,4,4,2142,9446992,cctv|garden,https://example.com/property/686,2026-02-12
BuyRentKenya,L0687,2BR Villa in Donholm,Donholm,Villa,2,2,1140,9668509,parking|lift|security,https://example.com/property/687,2026-01-22
PropertyPro,M0688,4BR Villa in Kitengela,Kitengela,Villa,4,4,3896,24641493,,https://example.com/property/688,2026-02-07
BuyRentKenya,N0689,2BR Villa in Kitengela,Kitengela,Villa,2,2,968,7085527,,https://example.com/property/689,2026-02-01
DiamondTrust,O0690,5BR Villa in Embakasi,Embakasi,Villa,5,4,5704,15338121,generator|furnished|playground|parking,https://example.com/property/690,2026-02-12
DiamondTrust,P0691,2BR Bungalow in Ongata Rongai,Ongata Rongai,Bungalow,2,2,1356,5000000,playground|garden,https://example.com/property/691,2026-02-05
DiamondTrust,Q0692,1BR Villa in Kasarani,Kasarani,Villa,1,1,893,7463819,garden|pool,https://example.com/property/692,2026-01-29
DiamondTrust,R0693,5BR House in Langata,Langata,House,5,4,4014,34482896,cctv|playground|balcony|furnished,https://example.com/property/693,2026-02-17
PropertyPro,S0694,4BR Townhouse in Karen,Karen,Townhouse,4,3,2540,187807011,internet|balcony|water|parking,https://example.com/property/694,2026-01-28
PropertyPro,T0695,2BR Townhouse in Embakasi,Embakasi,Townhouse,2,2,947,3028840,,https://example.com/property/695,2026-02-04
DiamondTrust,U0696,3BR House in Parklands,Parklands,House,3,2,2012,30681346,water|gym|furnished|lift|pool,https://example.com/property/696,2026-02-05
PropertyPro,V0697,4BR Bungalow in Ongata Rongai,Ongata Rongai,Bungalow,4,3,3799,25358568,water|garden|security|pool,https://example.com/property/697,2026-02-18
PropertyPro,W0698,3BR Townhouse in Westlands,Westlands,Townhouse,3,3,1453,77037345,,https://example.com/property/698,2026-01-31
PropertyPro,X0699,4BR Villa in Parklands,Parklands,Villa,4,3,3735,49544542,parking|garden|generator|gym|water,https://example.com/property/699,2026-02-14
PropertyPro,Y0700,4BR Apartment in Kilimani,Kilimani,Apartment,4,3,1496,70536325,garden|pool,https://example.com/property/700,2026-01-25
BuyRentKenya,Z0701,4BR Apartment in Kilimani,Kilimani,Apartment,4,3,1560,35450871,garden|gym|parking,https://example.com/property/701,2026-02-06
PropertyPro,A0702,2BR Townhouse in Langata,Langata,Townhouse,2,2,1022,14523740,,https://example.com/property/702,2026-02-15
PropertyPro,B0703,1BR Apartment in Lavington,Lavington,Apartment,1,1,495,29361528,,https://example.com/property/703,2026-02-14
BuyRentKenya,C0704,4BR Bungalow in Komarock,Komarock,Bungalow,4,3,2820,15073402,water|generator|balcony,https://example.com/property/704,2026-02-16
BuyRentKenya,D0705,2BR Townhouse in Thika Road,Thika Road,Townhouse,2,1,957,3011938,security|cctv|lift|parking,https://example.com/property/705,2026-02-10
DiamondTrust,E0706,2BR Townhouse in Ongata Rongai,Ongata Rongai,Townhouse,2,1,914,5000000,,https://example.com/property/706,2026-02-11
BuyRentKenya,F0707,1BR Bungalow in Parklands,Parklands,Bungalow,1,1,914,21462674,,https://example.com/property/707,2026-02-08
DiamondTrust,G0708,2BR House in Kilimani,Kilimani,House,2,2,1184,29902111,water|playground|furnished,https://example.com/property/708,2026-01-26
BuyRentKenya,H0709,2BR Townhouse in Kilimani,Kilimani,Townhouse,2,2,1140,17005904,lift|pool|gym,https://example.com/property/709,2026-02-10
BuyRentKenya,I0710,3BR Villa in Syokimau,Syokimau,Villa,3,2,3164,15997516,cctv|garden,https://example.com/property/710,2026-02-13
DiamondTrust,J0711,3BR Apartment in Kileleshwa,Kileleshwa,Apartment,3,2,1184,39248131,cctv|water,https://example.com/property/711,2026-02-13
PropertyPro,K0712,2BR Villa in Lavington,Lavington,Villa,2,1,1097,32791462,internet|pool|cctv|balcony|lift,https://example.com/property/712,2026-01-24
DiamondTrust,L0713,3BR House in Ongata Rongai,Ongata Rongai,House,3,2,2034,21359218,,https://example.com/property/713,2026-01-22
DiamondTrust,M0714,3BR House in Karen,Karen,House,3,2,2002,25086383,gym|furnished|balcony|garden,https://example.com/property/714,2026-01-27
DiamondTrust,N0715,3BR Villa in Kasarani,Kasarani,Villa,3,3,3218,11695655,cctv|pool,https://example.com/property/715,2026-01-20
BuyRentKenya,O0716,4BR Bungalow in Komarock,Komarock,Bungalow,4,4,3778,12968814,playground|generator,https://example.com/property/716,2026-01-28
DiamondTrust,P0717,1BR Apartment in Kitengela,Kitengela,Apartment,1,2,548,11074867,parking|cctv|pool|balcony,https://example.com/property/717,2026-01-29
DiamondTrust,Q0718,2BR Townhouse in Runda,Runda,Townhouse,2,1,861,75837958,playground|cctv|gym|furnished,https://example.com/property/718,2026-02-04
BuyRentKenya,R0719,1BR House in Ngong,Ngong,House,1,1,1248,12070643,,https://example.com/property/719,2026-02-15
BuyRentKenya,S0720,2BR Townhouse in Westlands,Westlands,Townhouse,2,1,1119,51781970,,https://example.com/property/720,2026-01-22
BuyRentKenya,T0721,2BR House in Embakasi,Embakasi,House,2,1,1248,9249636,,https://example.com/property/721,2026-01-27
BuyRentKenya,U0722,2BR Villa in Kileleshwa,Kileleshwa,Villa,2,1,1033,16821832,,https://example.com/property/722,2026-02-19
BuyRentKenya,V0723,3BR Apartment in Westlands,Westlands,Apartment,3,2,1194,21435595,parking|water,https://example.com/property/723,2026-02-08
BuyRentKenya,W0724,4BR House in Thika Road,Thika Road,House,4,4,2249,10193348,,https://example.com/property/724,2026-02-17
BuyRentKenya,X0725,4BR Apartment in Langata,Langata,Apartment,4,3,1582,12396871,generator|balcony|parking|internet,https://example.com/property/725,2026-02-01
PropertyPro,Y0726,2BR Townhouse in Kilimani,Kilimani,Townhouse,2,2,1184,33301873,lift|gym|parking|balcony|garden,https://example.com/property/726,2026-01-20
BuyRentKenya,Z0727,2BR Bungalow in Upper Hill,Upper Hill,Bungalow,2,2,1539,69168510,,https://example.com/property/727,2026-02-08
BuyRentKenya,A0728,4BR Villa in Embakasi,Embakasi,Villa,4,4,4058,5655708,generator|furnished|garden,https://example.com/property/728,2026-02-09
BuyRentKenya,B0729,2BR House in Embakasi,Embakasi,House,2,2,1485,5632338,furnished|water|parking|pool|generator,https://example.com/property/729,2026-01-23
PropertyPro,C0730,4BR Villa in Donholm,Donholm,Villa,4,4,3175,20880393,cctv|garden|gym|internet,https://example.com/property/730,2026-02-10
PropertyPro,D0731,4BR House in Parklands,Parklands,House,4,3,3132,33610596,,https://example.com/property/731,2026-02-13
PropertyPro,E0732,3BR House in Runda,Runda,House,3,2,1679,37573606,lift|water,https://example.com/property/732,2026-02-04
DiamondTrust,F0733,3BR Apartment in Komarock,Komarock,Apartment,3,2,1065,12604437,generator|pool|furnished,https://example.com/property/733,2026-02-08
PropertyPro,G0734,2BR House in Kasarani,Kasarani,House,2,2,1033,5062142,,https://example.com/property/734,2026-01-21
BuyRentKenya,H0735,5BR Apartment in Ongata Rongai,Ongata Rongai,Apartment,5,4,1227,14921624,,https://example.com/property/735,2026-01-31
DiamondTrust,I0736,3BR Villa in Kasarani,Kasarani,Villa,3,3,2281,9747953,furnished|parking|gym|water|playground,https://example.com/property/736,2026-01-21
BuyRentKenya,J0737,2BR Bungalow in Ngong,Ngong,Bungalow,2,1,1689,24704469,,https://example.com/property/737,2026-02-10
DiamondTrust,K0738,2BR House in Kilimani,Kilimani,House,2,2,1302,45039323,pool|generator|garden|parking|furnished,https://example.com/property/738,2026-02-14
DiamondTrust,L0739,1BR House in Upper Hill,Upper Hill,House,1,2,882,34384004,security|furnished,https://example.com/property/739,2026-01-23
BuyRentKenya,M0740,2BR Villa in Embakasi,Embakasi,Villa,2,1,1011,6877251,,https://example.com/property/740,2026-01-20
DiamondTrust,N0741,5BR Townhouse in Donholm,Donholm,Townhouse,5,4,1022,19050631,,https://example.com/property/741,2026-02-13
BuyRentKenya,O0742,3BR House in Syokimau,Syokimau,House,3,3,2142,4896925,,https://example.com/property/742,2026-02-04
BuyRentKenya,P0743,3BR House in Lavington,Lavington,House,3,3,1765,62100927,,https://example.com/property/743,2026-02-14
PropertyPro,Q0744,3BR Villa in Kileleshwa,Kileleshwa,Villa,3,3,2906,24635632,lift|playground,https://example.com/property/744,2026-02-19
PropertyPro,R0745,3BR Villa in Langata,Langata,Villa,3,2,2292,16510775,internet|balcony,https://example.com/property/745,2026-02-01
PropertyPro,S0746,2BR Townhouse in Kilimani,Kilimani,Townhouse,2,2,1140,27061589,cctv|gym|generator|balcony,https://example.com/property/746,2026-01-29
PropertyPro,T0747,2BR Villa in Ongata Rongai,Ongata Rongai,Villa,2,2,1097,12065661,garden|internet|security,https://example.com/property/747,2026-02-16
BuyRentKenya,U0748,4BR Bungalow in Buruburu,Buruburu,Bungalow,4,3,2884,9866976,generator|garden|security|internet,https://example.com/property/748,2026-02-04
PropertyPro,V0749,5BR Villa in Donholm,Donholm,Villa,5,4,6006,14485356,,https://example.com/property/749,2026-01-30
PropertyPro,W0750,4BR Apartment in Parklands,Parklands,Apartment,4,3,1926,38134253,,https://example.com/property/750,2026-01-22
BuyRentKenya,X0751,3BR Bungalow in Runda,Runda,Bungalow,3,2,1851,138409961,gym|furnished,https://example.com/property/751,2026-02-18
DiamondTrust,Y0752,4BR House in Syokimau,Syokimau,House,4,3,2260,7858740,,https://example.com/property/752,2026-01-26
DiamondTrust,Z0753,2BR Villa in Kitengela,Kitengela,Villa,2,2,1205,12008200,,https://example.com/property/753,2026-02-17
DiamondTrust,A0754,2BR Bungalow in Runda,Runda,Bungalow,2,1,1302,116028643,,https://example.com/property/754,2026-01-26
PropertyPro,B0755,4BR Apartment in Donholm,Donholm,Apartment,4,3,1915,21553667,,https://example.com/property/755,2026-01-21
DiamondTrust,C0756,2BR Apartment in Kitengela,Kitengela,Apartment,2,1,968,16196913,,https://example.com/property/756,2026-02-10
DiamondTrust,D0757,2BR Villa in Kitengela,Kitengela,Villa,2,1,1248,16372874,,https://example.com/property/757,2026-02-16
PropertyPro,E0758,1BR House in Kitengela,Kitengela,House,1,2,1087,4425019,parking|playground|cctv|furnished|lift,https://example.com/property/758,2026-02-04
DiamondTrust,F0759,2BR Apartment in Lavington,Lavington,Apartment,2,1,861,47487836,,https://example.com/property/759,2026-02-16
PropertyPro,G0760,3BR Townhouse in Kilimani,Kilimani,Townhouse,3,3,1765,46321056,lift|balcony|water|internet|parking,https://example.com/property/760,2026-02-10
PropertyPro,H0761,3BR Bungalow in Kitengela,Kitengela,Bungalow,3,2,2475,15108110,furnished|water,https://example.com/property/761,2026-02-08
PropertyPro,I0762,2BR Bungalow in Thika Road,Thika Road,Bungalow,2,1,1636,9263173,garden|water|security,https://example.com/property/762,2026-02-11
DiamondTrust,J0763,3BR Townhouse in Komarock,Komarock,Townhouse,3,2,1754,4625302,cctv|internet|gym,https://example.com/property/763,2026-02-03
DiamondTrust,K0764,3BR Bungalow in Runda,Runda,Bungalow,3,3,2572,175005156,balcony|generator,https://example.com/property/764,2026-02-02
BuyRentKenya,L0765,2BR Bungalow in Syokimau,Syokimau,Bungalow,2,2,1743,11195125,playground|pool|gym|balcony,https://example.com/property/765,2026-01-26
BuyRentKenya,M0766,4BR Townhouse in Runda,Runda,Townhouse,4,4,2045,49195875,cctv|pool|garden|water|lift,https://example.com/property/766,2026-01-27
BuyRentKenya,N0767,4BR Apartment in Parklands,Parklands,Apartment,4,4,1431,41838331,,https://example.com/property/767,2026-01-20
BuyRentKenya,O0768,3BR Villa in Kilimani,Kilimani,Villa,3,3,2723,44856103,generator|lift|balcony|gym|playground,https://example.com/property/768,2026-02-01
DiamondTrust,P0769,2BR Townhouse in Karen,Karen,Townhouse,2,1,1065,74569320,,https://example.com/property/769,2026-02-15
PropertyPro,Q0770,4BR Villa in Embakasi,Embakasi,Villa,4,3,3175,5730468,playground|generator|security|cctv|lift,https://example.com/property/770,2026-01-30
BuyRentKenya,R0771,5BR Townhouse in Donholm,Donholm,Townhouse,5,5,1087,17066137,,https://example.com/property/771,2026-02-19
BuyRentKenya,S0772,3BR Villa in Kilimani,Kilimani,Villa,3,2,3024,39826318,,https://example.com/property/772,2026-02-13
DiamondTrust,T0773,4BR Apartment in Kasarani,Kasarani,Apartment,4,4,1356,12164896,,https://example.com/property/773,2026-01-23
PropertyPro,U0774,3BR Bungalow in Karen,Karen,Bungalow,3,3,2443,116375226,water|playground|balcony|gym,https://example.com/property/774,2026-02-17
PropertyPro,V0775,4BR Villa in Ngong,Ngong,Villa,4,4,3993,12502447,lift|water|internet,https://example.com/property/775,2026-02-11
PropertyPro,W0776,3BR Apartment in Ongata Rongai,Ongata Rongai,Apartment,3,2,1162,14997543,gym|garden|cctv|security|lift,https://example.com/property/776,2026-02-11
DiamondTrust,X0777,4BR Bungalow in Embakasi,Embakasi,Bungalow,4,4,3702,7203626,,https://example.com/property/777,2026-01-20
DiamondTrust,Y0778,1BR Apartment in Kilimani,Kilimani,Apartment,1,2,505,20926390,,https://example.com/property/778,2026-02-10
BuyRentKenya,Z0779,3BR Villa in Langata,Langata,Villa,3,2,2335,21303003,furnished|garden|security,https://example.com/property/779,2026-01-20
DiamondTrust,A0780,4BR Bungalow in Kasarani,Kasarani,Bungalow,4,3,3509,11543535,,https://example.com/property/780,2026-01-25
PropertyPro,B0781,4BR Villa in Thika Road,Thika Road,Villa,4,4,4499,10392468,lift|pool|parking|playground|furnished,https://example.com/property/781,2026-02-15
PropertyPro,C0782,2BR Townhouse in Donholm,Donholm,Townhouse,2,1,1173,11078191,,https://example.com/property/782,2026-02-05
BuyRentKenya,D0783,3BR House in Komarock,Komarock,House,3,3,2195,5368768,,https://example.com/property/783,2026-01-27
PropertyPro,E0784,3BR Bungalow in Kileleshwa,Kileleshwa,Bungalow,3,3,2551,16944634,,https://example.com/property/784,2026-02-17
PropertyPro,F0785,4BR Townhouse in Runda,Runda,Townhouse,4,3,2002,48144204,cctv|furnished|garden|security|water,https://example.com/property/785,2026-02-19
PropertyPro,G0786,3BR House in Upper Hill,Upper Hill,House,3,2,1819,55673229,,https://example.com/property/786,2026-02-19
BuyRentKenya,H0787,4BR Villa in Kitengela,Kitengela,Villa,4,3,3853,25888612,cctv|balcony|water|playground|generator,https://example.com/property/787,2026-02-10
DiamondTrust,I0788,2BR Apartment in Upper Hill,Upper Hill,Apartment,2,1,914,37625647,,https://example.com/property/788,2026-02-06
BuyRentKenya,J0789,2BR Townhouse in Langata,Langata,Townhouse,2,1,1259,16747271,parking|pool,https://example.com/property/789,2026-01-31
DiamondTrust,K0790,2BR Apartment in Kileleshwa,Kileleshwa,Apartment,2,2,979,23019891,,https://example.com/property/790,2026-02-02
PropertyPro,L0791,3BR Villa in Karen,Karen,Villa,3,2,3003,131936917,,https://example.com/property/791,2026-02-02
